userId,movieId,rating,timestamp
27,6,3.0,3.0
27,19,4.0,4.0
27,31,2.0,1.0
27,51,3.0,3.0
27,1,3.0,3.0
27,28,5.0,5.0
27,11,3.0,2.0
27,27,3.0,2.0
27,0,5.0,5.0
27,68,1.0,1.0
27,9,2.0,3.0
27,15,3.0,3.0
27,35,1.0,1.0
27,56,5.0,5.0
27,93,2.0,1.0
27,91,4.0,4.0
27,89,4.0,4.0
28,53,2.0,2.0
28,2,2.0,2.0
28,8,2.0,2.0
28,10,5.0,5.0
28,3,3.0,3.0
28,12,2.0,2.0
28,16,2.0,1.0
28,31,1.0,1.0
28,34,2.0,1.0
28,14,2.0,2.0
28,18,4.0,4.0
28,4,1.0,1.0
28,92,4.0,4.0
28,19,4.0,4.0
28,6,3.0,2.0
28,89,3.0,2.0
28,68,1.0,1.0
28,15,3.0,2.0
28,20,3.0,5.0
28,0,5.0,5.0
28,9,2.0,1.0
28,1,3.0,4.0
29,28,5.0,5.0
29,2,2.0,2.0
29,6,3.0,3.0
29,34,3.0,4.0
29,56,5.0,5.0
29,57,2.0,2.0
29,8,3.0,3.0
29,20,4.0,4.0
29,0,5.0,5.0
29,1,3.0,3.0
29,27,3.0,2.0
29,10,5.0,5.0
29,11,3.0,2.0
29,51,3.0,4.0
29,36,3.0,2.0
29,16,2.0,2.0
29,18,4.0,4.0
29,64,4.0,5.0
29,31,2.0,1.0
29,15,3.0,3.0
29,4,1.0,2.0
29,35,1.0,1.0
29,91,4.0,4.0
29,37,3.0,2.0
29,92,5.0,4.0
29,7,4.0,4.0
29,89,4.0,3.0
29,3,3.0,4.0
29,9,2.0,2.0
29,63,1.0,1.0
29,68,1.0,1.0
29,14,2.0,2.0
29,5,5.0,5.0
29,95,2.0,4.0
29,46,3.0,4.0
29,12,2.0,2.0
29,23,3.0,3.0
29,19,4.0,3.0
29,81,5.0,5.0
29,53,3.0,4.0
29,93,2.0,1.0
29,84,1.0,1.0
29,25,3.0,3.0
29,72,5.0,4.0
29,13,4.0,4.0
29,85,3.0,2.0
29,32,2.0,3.0
29,78,4.0,4.0
29,26,3.0,4.0
29,90,1.0,1.0
29,33,5.0,5.0
29,24,2.0,1.0
